id_rest,id_OSM_rest,name,bbox
lon_8.1745426_lat_52.7086937,way/301010787,Bakumer Wiesen Ost,"[8.171527500603068, 52.70694175943678, 8.178925404262712, 52.71143489769611]"
lon_11.7769971_lat_50.5810114,way/302623910,Himmelsteiche,"[11.772244132814876, 50.580655648652375, 11.779303712071759, 50.58515042374656]"
lon_10.1538882_lat_52.3604733,way/305047922,Röhrse Süd,"[10.153195480211435, 52.357055804081185, 10.160534844459386, 52.36154920937947]"
lon_8.5969375_lat_50.0002998,way/307073504,Steingrund,"[8.591088891175781, 50.00020704176243, 8.598063086544437, 50.00470226822026]"
lon_8.5975012_lat_50.0004823,way/307073506,Kaiserstein,"[8.594398276773779, 49.99950249207615, 8.601372507348275, 50.00399771834442]"
lon_10.3229911_lat_53.7357901,way/310668098,Rehbrook West,"[10.321992298271228, 53.733598788427194, 10.32956915037344, 53.73809114855673]"
lon_10.2493842_lat_53.6299917,way/310736042,Ellerbrook,"[10.243398001730808, 53.627194277925035, 10.250955804924962, 53.63168671825504]"
lon_8.7644676_lat_50.0661731,way/323878114,Hainbach,"[8.759511144352652, 50.064250290915695, 8.76649464997127, 50.0687454673477]"
lon_8.7653162_lat_50.0670321,way/323878115,Hainbach,"[8.760285614516592, 50.06416772034231, 8.767269225476424, 50.06866289620944]"
lon_12.6432698_lat_52.3390277,way/344607450,Grebser Heide,"[12.642322425065325, 52.33539908927774, 12.649658184661009, 52.339892511229486]"
lon_12.6446278_lat_52.3391265,way/344608644,Rietzer See,"[12.639453313565186, 52.33836358606533, 12.646789368734735, 52.3428570066506]"
lon_9.7753836_lat_54.2766464,way/344828110,Ohe West,"[9.774047306489967, 54.272441503312706, 9.781722811792283, 54.276933457634286]"
lon_12.516355_lat_52.3415843,way/345597023,Temnitz,"[12.513920396452912, 52.33975940013169, 12.521256690857792, 52.34425281961106]"
lon_8.1151722_lat_53.3867215,way/346384624,,"[8.110441038574347, 53.384683715732095, 8.11795563164085, 53.389176340262324]"
lon_12.1425003_lat_53.2643763,way/347755345,Dorngrund Nord,"[12.140127684377132, 53.260984451857944, 12.147620948079519, 53.26547716849469]"
lon_12.1423532_lat_53.263714,way/347755346,Dorngrund Süd,"[12.138426142190182, 53.26270678240499, 12.14591924235559, 53.26719949975099]"
lon_9.2499078_lat_54.1380406,way/363875371,Dithmarscher Geest,"[9.24629644579804, 54.1360592887913, 9.253946720275609, 54.140551345401086]"
lon_9.7394653_lat_50.5111262,way/367969086,Rastplatz Pilgerzell,"[9.736703949006406, 50.50665397717919, 9.743752586595646, 50.51114880919509]"
lon_9.7335412_lat_50.3854139,way/368016602,Rastplatz Am Forsthaus,"[9.731404104816233, 50.38233814630693, 9.738434214634866, 50.386833075319146]"
lon_9.6821912_lat_50.6848592,way/368338551,Rastplatz Günterswald,"[9.68121441472234, 50.68384579937379, 9.688289320512688, 50.68834049518057]"
lon_9.1106685_lat_50.7152858,way/368605258,Dottenberg,"[9.109842273646276, 50.71453441510184, 9.116921823760634, 50.71902908698462]"
lon_8.9660829_lat_50.6403329,way/368605259,Rastplatz Finkenwald,"[8.960026560334443, 50.63976597818567, 8.967094824372746, 50.64426070828803]"
lon_8.967664_lat_50.6400352,way/368605260,Rastplatz Heg-Berg,"[8.96180636354888, 50.638278282418845, 8.968874502868045, 50.642773013166135]"
lon_9.1042696_lat_50.7142736,way/368605261,Krachgarten,"[9.103764637466961, 50.711511621436955, 9.11084396074312, 50.71600629448713]"
lon_9.3510531_lat_50.7567778,way/368652898,Eifa,"[9.349043137633595, 50.75539703927315, 9.356128937770988, 50.75989167903512]"
lon_8.7562282_lat_50.5199458,way/368724793,Limes-Ost,"[8.751860461191843, 50.51874820446859, 8.758910821238448, 50.523243027506105]"
lon_8.7576588_lat_50.5220146,way/368724794,Limes-West,"[8.752560369606655, 50.51860376597329, 8.759610722621495, 50.52309858904744]"
lon_9.499416_lat_50.801026,way/368724795,Rastplatz Barnholz,"[9.493145607776231, 50.79947678579242, 9.50023808644135, 50.80397139132562]"
lon_9.3965197_lat_51.1916109,way/368790415,Am Sonnenborn,"[9.391856996799001, 51.19010700624455, 9.399009270249033, 51.194601309596194]"
lon_9.3955169_lat_51.1918568,way/368790417,Scharfenstein,"[9.389521166940414, 51.18751966288062, 9.396673327162228, 51.19201396679731]"
lon_13.9559485_lat_53.2109455,way/369329706,Rathsburgseen Nord,"[13.953440352835434, 53.20927764675947, 13.96092434385176, 53.2137704036852]"
lon_12.5905719_lat_53.0085503,way/369956047,Rossower Heide,"[12.587191881290787, 53.00709348195735, 12.594640902156227, 53.0115863921869]"
lon_12.6092758_lat_52.9913176,way/369956048,,"[12.607385126625694, 52.98890133336473, 12.614831203948675, 52.993394256597384]"
lon_12.274776_lat_53.1981473,way/369956959,Blesenberg,"[12.269409071797325, 53.19492814381255, 12.276890681518571, 53.19942091110909]"
lon_12.276264_lat_53.1954521,way/369956961,Parkplatz Kiebitzberg,"[12.272861137197513, 53.19469597326183, 12.28034253606069, 53.19918874147717]"
lon_12.0740424_lat_53.2849259,way/370026587,,"[12.067130744823652, 53.28349549566787, 12.074627706208618, 53.28798819628034]"
lon_12.0732519_lat_53.2843058,way/370026588,,"[12.068026702462932, 53.282701531605234, 12.075523569394866, 53.28719423262673]"
